Gene	C3L-00017	C3L-00102	C3L-00277	C3L-00395	C3L-00589	C3L-00599	C3L-00622	C3L-00625	C3L-00640	C3L-00819	C3L-00881	C3L-00928	C3L-01031	C3L-01036	C3L-01051	C3L-01052	C3L-01053	C3L-01054	C3L-01328	C3L-01453	C3L-01598	C3L-01637	C3L-01689	C3L-01703	C3L-01971	C3L-02112	C3L-02115	C3L-02116	C3L-02463	C3L-02606	C3L-02610	C3L-02613	C3N-00198	C3N-00249	C3N-00436	C3N-00512	C3N-00513	C3N-00514	C3N-00517	C3N-00518	C3N-00954	C3N-00957	C3N-01011	C3N-01997	C3N-01998
YTHDF3	16.625523687544252	14.656070316509785	16.020379020312372	15.62905642356155	16.165127576051557	13.724039436171445	16.198675289362058	15.919306732240003	15.278635103630604	15.647300008451232	15.375449318821756	15.428127746982003	15.969502906681935	15.596113777132265	15.703014029493003	16.27295604671318	14.99357962334464	15.227845977135914	15.646269009340807	16.115595492625374	15.800014002010816	14.503601068668255	15.836042490398636	15.737493855758032	15.90302218258105	16.129020780224614	15.699168020238314	16.711012359772138	16.412280785303537	15.670985297724888	15.792357956934032	15.97877920661752	15.275619739312717	14.305825468571717	15.673728913383684	15.702631775235984	15.853936540363975	15.62298390952994	16.30752194386132	16.321344987231612	15.05520408378831	15.714243466809089	14.827388730097987	15.898872287904016	15.615036469719724
YWHAB	20.086468211287983	18.354727152613282	18.208143706661144	19.67129631581823	19.749086616186478	17.970695151985517	19.467507598482346	18.94911834550507	19.003420266249723	19.648915259517622	18.448648659437698	19.15724936069892	18.660717207051807	18.832391854793244	19.372940704627602	19.278698216429326	18.751840256178458	19.228885519829973	19.976554731933252	20.341273777493555	19.424048711287032	19.30065179632464	19.9438682519454	19.272139352679435	18.932731038556767	19.843652030972784	19.12560776604386	18.872031871623008	20.089477210387063	19.47750503175458	19.565817621787314	19.896905153858846	19.75920908658033	18.507015328867375	18.746394417238314	18.472746014301993	19.04382735157387	19.742842296363946	19.468743362672843	19.756819336163197	20.344768030089767	18.875533994563273	19.58446937750006	18.47987642685496	20.056309337741677
YWHAE	17.301265830874414	20.120611450709195	21.208815173588086	20.34826657243093	20.097777897716508	21.42416054976754	20.805699656219193	21.218357968880795	21.191399388385484	19.933125649455906	20.84004156510953	21.2069741624562	21.024319271644366	20.752540259267235	20.961929916319246	21.06344014658697	20.526451756399638	20.726190094023735	20.389977468517355	18.890948778270232	21.26733549165983	20.658576780359354	20.26496597082842	20.056437226322494	20.337837963780675	19.560037562896067	20.445798795757348	21.075366767325303	19.99865554605236	20.42021145401422	20.831769398005374	19.938766606770884	19.652460624242014	20.55135301092542	21.052086839679802	21.319844301958728	21.148648646375193	20.93078376495805	20.666014772855746	19.807206077024176	18.55614950290289	20.551700814198902	21.344271315005614	20.936813607108842	20.026113369229034
YWHAG	20.305376627896937	20.85541796086496	20.878703650278567	20.45198507675114	19.68185556781627	19.29314222732465	20.430174663278937	19.670079104150673	19.995843046666387	20.878402419853735	20.599962831295954	20.509054387708204	20.73458429909227	20.594349065978065	20.64274608326412	20.98623994180584	21.02210989153425	20.659352668164967	20.644173050118674	20.0545983839933	20.536687262537452	20.725361570079517	20.05004710892541	20.289594853416247	20.83066404812734	20.326566239617325	20.808246688801827	20.640201763073417	20.125674123066062	20.78828248673351	21.022144410783255	20.03976897004282	21.56908882583738	20.97773326673639	20.311952644530546	20.082197489642986	20.2630225371341	20.477906812332215	20.57761490642307	20.66976398576914	20.822334139581386	20.557209470839005	21.197446284689594	20.479765613190853	20.70096744350864
YWHAH	17.24099895989693	19.220482588763428	16.83750590376771	18.43162548140875	17.5867555242574	17.46492159947741	18.17616309293822	18.548280322726377	17.926716631500373	18.30250153296391	18.994147516877362	17.878177837242404	18.13846179490248	17.04139655690183	18.12119491592822	18.27648982502196	19.377271647618375	17.882687928354045	18.736342745747557	17.45680453169142	17.91037037993139	19.96639387009507	17.485335143788365	17.805303942958428	17.946801894352866	17.92411673265125	17.704588695636247	17.595733411774823	17.489757643919017	18.359442374505907	17.985591245668783	17.535986953749628	17.669867549552695	17.855215186359857	18.25895559985869	18.397018400842352	18.22226161849802	18.422490106127945	18.34288038251568	18.18796416359498	17.71795909815924	17.466169385083376	19.691082370284857	17.389274652490645	18.416560550142627
YWHAQ	18.42192970322959	20.151938458042277	19.455708164890222	18.112918001399	18.739108178663813	20.51583866352775	20.1485392459423	21.06247645919025	18.965611607870898	19.96189227922921	20.434536064829736	20.092995486442977	20.199562008298606	20.39765099370368	20.598157406327683	20.300129449875012	19.57431125458333	20.32159084001725	19.94000551356199	17.85468966039736	20.1214495773883	20.309324443169125	19.090629782638924	19.254669967599263	20.542375371140192	19.188059144703587	20.615277481219536	20.556575951706925	19.28236060434941	20.77399686783927	20.1896173416773	19.336151409655518	18.3465210841127	20.6389365056518	20.86181512676921	20.444521629159116	20.008153522615913	19.87944209535838	20.343520851434057	18.781012007444634	18.264117278044925	20.292690031400365	19.746578563098783	20.289299441526758	19.298615035372574
YWHAZ	22.10933351544803	21.347351794389436	20.526861124208843	20.113461463259778	20.956226765386546	20.083219011783438	21.04878898623898	21.056752264625302	20.08598886750354	21.045774065695497	20.052440858755062	19.992262122480064	20.229930801721625	20.313935576886948	20.71855093854575	20.823713236114695	20.41728244781335	20.833641915942625	21.177540941830326	20.827227367747746	20.269564233111183	20.89681661993215	20.898950003413262	20.421270918100795	20.78587642537657	21.259307449688777	20.915243858962548	20.359669987261917	21.149638568175277	21.16066762859755	20.699775272451397	20.938419690183824	20.82618052335273	20.361189028486912	20.95548057441118	20.095049744302873	20.52834469990786	20.678822476371646	21.08893642766788	20.743599181485585	21.527688431012525	20.2979129246686	22.073363476533643	20.030660125366943	21.02683061062777
YY1	16.394388446597592	16.472429573328185	16.952103279006153	15.18620602784554	15.328040573336612	15.112726878528333	16.702544561428358	16.25873598159125	15.105903626610901	16.61826689717435	15.416175190608755	15.59733108223875	16.410122629066873	15.75188979161783	15.942299369216311	15.892041868660186	16.196065733983374	15.570245329678164	15.36245045171113	15.08288554454155	15.306628152275573	15.736718753741801	14.951682115507127	15.641155143461203	16.54630175075641	15.878344384860412	16.69551634201497	16.76591836153346	15.721366554326874	15.927063761245554	15.979655483061578	15.219917268705483	15.699739954971418	15.750294613662035	16.33906416178245	15.919029602646436	16.01874748594478	16.20596422995344	16.074594400950794	15.465359008912742	17.28536081378203	16.325860861543514	17.001122423210564	15.870408888759092	16.507799417964208
ZADH2	13.460083871002942		15.627022368793089		15.109425522086239																		15.031538586491413	14.188039652866186		14.805372511903792			14.879902242767937			15.959165570809057				13.02331037977871	13.116036099256442								
ZBTB20		12.502906591794307	13.291688030766924	12.943216732763487	15.277382313310687	15.42073707090632	14.403896964963298	14.780768007724376	14.8490033831287	14.810243993642468			13.280825170490203		13.965243922559505	13.555130765336072			16.723210482431924		14.491789840182333	15.273429653554642	13.448533285621576	15.173668755924057	14.683920577434069		14.729231506082186	13.723560863259754		15.236829588230139	14.865824938568196	12.967018821101489	14.72199920385386		14.483648326514292	13.827090808546279	13.616627631422078	14.128270203879069	14.18892387618054	14.775687652940846		13.141491101673521	13.741822847806967	13.303735327808395	14.740030462722086
ZBTB4							12.213890624792894			13.948211965750506			12.492559854990562			13.548457290507855	13.980920057407076								13.76115683171509	13.583332012815909	14.529851385171224	13.251706445952898							12.792339473024349	12.02506322272338	12.948786231618099	12.798306542922251	13.197623919971525			12.592477822666543			13.359796289149882
ZBTB8OS	14.337305636418444	15.715539459802574	16.32170159331335	14.754507967457668	15.838217274139652	17.690743105143714	15.242630479194741	15.722817982410325	15.80721218217158	15.034685669055468	15.816024578119741	15.73181661355474	15.959960511379444	15.78860765857839	15.671883787356853	15.967509578097783	15.951401220334374	16.02710226995012	14.98108047162212		15.720380426956067	15.683363504674146	15.248674833492167		15.819404841011558	15.271071084946636	15.916237434014569	15.889865294153907	15.948428184147975	15.76166003093402	15.670232554457947	15.217130630028787	14.97627865388205	15.964410565704114	15.70223722826785	16.26303776153129	15.111926587003651	15.71830383461895	15.823024119496901	14.63783715042317	15.51079398627471	16.082816971918636	16.28564403258537	16.159436120337173	15.29824339731536
ZC3H11A	14.26481947219106	14.864390521349248	14.540922928396434	14.170859452869305	14.781195079036355	15.7468156550098	14.723682217110257	14.501818232689189	13.759183500760196	13.720569983345298	13.269675359454714	14.144223608051812	14.4060927502569	14.249124296777069	13.515766682515371	15.537661800905687	15.931676810810071	14.302190146637225	12.782827151082929	14.359872487481235	13.839710168177412	13.809738162507333	13.500311022910848	14.000735407660493	15.237427659306482	13.938338279039366	14.205114563940079	15.152905992983847	13.968915989569421	14.149610016250836	14.342118152846721	13.817331045856024	14.041132597562912	15.5528329949777	14.700694247364494	14.900771352053471	13.788625003783428	13.83594508789028	15.218480352444635	13.863765685402939	14.196276180596636	15.551721538495844		15.439540472365778	14.138443787925267
ZC3H13	13.933731750205947	13.254046337375556		12.45833944766988	13.44627905837466		14.470890344305113		12.73661977337808			12.830699176644085			13.214281822066782	14.127031660311276	14.000664128957895			14.319949842901611	13.127429697220844	13.552882401686512	13.393406742146237	13.469268022119575	14.554829106047356	13.290554061145281		14.558124300445517	13.161132510024261	13.122827225406578	12.89820756344583	13.205689073749998		13.603182332775965			13.819939825839974		14.684869203657216	13.01360979112036					
ZC3H14	12.58023067934576	14.838268253020459	14.932430625868793	13.695710068743148	14.899517172616592	13.742562721648758	14.709874374696511	14.41676156163436	13.477858901549133	13.438362548931659	14.798553697528884	14.646981661139204	15.630125215991864	14.596706069756285	12.800216229215764	14.944990568456149	15.763475289565214	15.477569977766912	13.863170088135366	12.808885105887345	14.722954282060822	14.731123030318697	13.969097699269522	13.089858616238631	14.909616642890981	14.319632341388479	14.74758053077686	15.515412426251382	14.297643462288168	14.236351003942932	14.226341709135848	14.722075135813721	13.781254018369939	14.345217759815922	15.585773048005045	14.677672059534702	14.81491605922995	14.636354207047852	15.931307727838954	14.58301853702655	13.082111403814478	16.028834707463727	15.613156288528858	14.895216355939601	14.327713000905916
ZC3H15	15.292623734872686	16.37629723646558	18.174485717286245	16.179608174791824	15.748901913982797	17.709742420200147	16.545661122014508	17.71236215975495	16.946597220160992	16.557993247467277	17.682721226634488	16.92870861044775	16.84557135512157	17.988043381747058	16.83660941239872	16.075454606600296	17.245760072032933	17.621523267700116	15.54422821696542	16.165023361889695	16.817836040522874	16.382016387378993	15.282059926405333	15.57719359454396	16.03041565254185	14.447587983505203	15.887604465908721	16.821858952670087	15.797008310819416	16.687812423973845	16.368438999300867	15.04520518927435	15.32592447778691	16.511383992217127	15.824351471522887	17.108679934428167	16.815857446425905	16.229718645224207	15.51088798907102	14.811398640600835	15.504910239053356	16.45992251706795	16.723010072909823	16.063988849313965	15.632030244033603
ZC3H4	14.653508373845298	13.71327240222735	13.781234573418827	15.205959208369512	14.521221919339894	12.685830532380043	13.84722132131844	13.631089270194451	14.70023035823507	14.510934074895577	13.984331282703481	13.224542411853824	15.56895115073166	14.318262694528247	13.855316326409373	15.642639422856753	15.439900950547035	14.55022426173391	13.775703655055121	14.447477008954548	13.721625462917656	14.261497791609681	14.907141351244098	15.180497147230941	14.053842962551752	15.22572862071705	14.999391266361233	15.5791460793611	13.663744393589832	13.852970922063841	14.038072707561335	15.069928730724518	14.407651919882573	15.305370582460057	15.254431655371263	14.508087184170977	15.670957592275334	15.409782816277032	15.0738143150383	14.26949122141499	14.117363506881226	15.19885526827312	14.191024685727898	14.660867686589782	15.47437295912511
ZC3H7A		14.894854736254633	12.608147625250782	12.643793638385633			14.341585442382826	15.002107556908395	12.833295079207593	15.873659396712362	14.001005670633585	14.122049767721077			13.819515583722149	14.40031511748592		14.529715890037386	14.135130435247437	13.481040522897644	14.714611764616773	14.471869773335735	13.578166109941009	13.863712119456338	14.113381202832077		14.226469752424448	14.641283661800289	14.331557413427344	14.236779463823764	14.241202396715313		12.779125023274167	14.495737370928817	14.4227419202546	14.025741148944428	14.852834993789378	14.280722531191856	14.072790753376543	12.440479234143245		14.25780720240567		14.498535033455541	14.759984761747148
